mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat,parameter,isoweek,random_id,model
0.04937956307971508,0.0010368932462679764,0.03497552444099084,0.0028070530178279877,0.021490963526228642,0.043070271079113404,0.0708642243203835,0.1292776440800224,1137.7854586603264,1.0042553441755973,theta,105,0,anon_model
6.3311547304776585,0.11963952590140159,3.214728614259289,2.5179170871914023,4.128604521382661,5.507257892738201,7.68986167842375,14.708352263070198,722.0034370996356,1.0081828368484527,alpha,105,0,anon_model
2.3125640583749867,0.0420890437158895,1.1446757202456737,0.9200914876663723,1.5277510224883768,2.0261479908863165,2.8090397497031407,5.300109019543712,739.6509599282036,1.0080050555971807,beta,105,0,anon_model
5.980418116122897,0.10864095080037865,2.9516855726742066,2.427116459159037,3.95850288334632,5.250400450969014,7.250985692847616,13.708260738547118,738.1643543803044,1.0078409578227212,k,105,0,anon_model
2.5983021259308536,0.003192672446336138,0.20954155978702982,2.206663550521566,2.452916170825676,2.5930306954558704,2.7374572741012253,3.025291727678533,4307.56278668948,0.9996522274297825,R,105,0,anon_model
-211.9728946330424,0.04028868999334353,1.3198766616559303,-215.34992533422906,-212.5875448529128,-211.6337866135039,-210.99206049128367,-210.4641076115714,1073.2487878401844,1.0031066687036556,lp__,105,0,anon_model
0.09868177330556911,0.002391477859864389,0.06256708377522711,0.00393054742702846,0.04715297489459979,0.09325429556925796,0.14520649572806202,0.22748835814777146,684.4773747919969,1.003708409535301,theta,all,1,anon_model
1.618859586230163,0.01807113944407253,0.45907367118505366,1.0228562077715067,1.2860213913954364,1.5181508032623445,1.8392219311423013,2.786825099897763,645.3475971982566,1.0061585261376702,alpha,all,1,anon_model
1.4976399610470803,0.012567240806400443,0.3317930718535931,1.023168674077796,1.2598329639156771,1.4366015784257504,1.6645072367674763,2.313851823309599,697.0352682759676,1.0055396572381974,beta,all,1,anon_model
1.4355667145829796,0.011988065942333665,0.3136647716479764,0.9950154520390089,1.2094356027418858,1.3797497677382666,1.5912184422208053,2.216018284590079,684.5942441972077,1.0060475039324923,k,all,1,anon_model
0.9601685090161309,6.467945270064408e-4,0.04210985781499594,0.8792998950732552,0.9318585010648953,0.9596191391451268,0.98702825577908615,1.0467054856428675,4238.721446999941,1.0000933521213018,R,all,1,anon_model
-1362.9569971854278,0.04741909208758778,1.336191118955729,-1366.4054919349105,-1363.5792440357307,-1362.6075089801143,-1361.9715345416073,-1361.419187107307,794.0186307778902,1.0021361199143168,lp__,all,1,anon_model
0.07402603717749595,0.001400289035888014,0.05041415176242965,0.0032616992470245964,0.03300781212120818,0.06734116684396306,0.10580399572743099,0.18925691716254472,1296.1926430115232,1.0023951630787586,theta,53,1,anon_model
7.315891429386802,0.08545721948769121,2.8680724017099712,3.1208721407193636,5.187827497600951,6.8949979446282885,8.962172942166816,13.993800540464527,1126.3742271688802,1.0018080468492732,alpha,53,1,anon_model
6.426510481857001,0.07074017760217151,2.4086584705292107,2.8028253291922236,4.6266435859032145,6.092565424988599,7.800687931615275,12.127418319190465,1159.3595872766095,1.0021379583605898,beta,53,1,anon_model
6.723558631705989,0.07391930413454725,2.526827788770852,2.936940796061762,4.851891480994678,6.368138063937343,8.17315420606492,12.65903988164647,1168.5183831353716,1.0018263854731166,k,53,1,anon_model
1.0487553233498816,0.0010949386518672973,0.07321637847069694,0.9096337285950792,0.9995077032474,1.047126969180907,1.0984206502262306,1.1942637280063553,4471.331952013086,0.9999415540716707,R,53,1,anon_model
-321.83488813781094,0.04604206512897018,1.2960726076815918,-325.13944936348133,-322.43704805101834,-321.5116224741037,-320.8894194867401,-320.33816623209975,792.4084064974153,1.0049653602342716,lp__,53,1,anon_model
0.0607016737056868,0.0012384849315961084,0.04556811631983438,0.0028918394009357687,0.02483632833544597,0.05087977509168483,0.08849741428021438,0.1669737511142308,1353.7569476703472,1.0017979131780335,theta,54,1,anon_model
6.119115599808251,0.08892946975971477,2.776257111830384,2.4422869541339263,4.089443999584024,5.501576895064839,7.53070907748858,13.280849727811333,974.6034904782852,1.0020323874361017,alpha,54,1,anon_model
5.046183306635267,0.07164055032969106,2.2040072820315086,2.058707125604532,3.4067025593913853,4.588771229887353,6.206180849134286,10.534824796208651,946.472987103918,1.0023815186890743,beta,54,1,anon_model
5.70657607154434,0.07882915414085587,2.500099188467726,2.3050286279985213,3.8325712469723014,5.187746992109766,7.0018900299599824,12.026820095198401,1005.8674285598196,1.0021286929532365,k,54,1,anon_model
1.1346791320959526,0.0014209557049697766,0.09147676056020719,0.9645038253578324,1.0711789364209647,1.1319028525036665,1.1949678423035255,1.322841136752055,4144.388627675972,0.9998374403527079,R,54,1,anon_model
-265.71307778539483,0.03719492788809974,1.2508559451072785,-268.8086144131943,-266.33581439225856,-265.39459158530354,-264.7807391624303,-264.28794603368357,1130.9597576927617,1.0008590447694017,lp__,54,1,anon_model
0.09591894127150472,0.001753479776145065,0.06072756774623793,0.005478962150747259,0.04659166896806445,0.08945012165851451,0.1358609444684981,0.2341395934469937,1199.4171427775516,1.002572404267765,theta,55,1,anon_model
6.086654595910106,0.08871874815303014,2.523326052081903,2.4077440059505224,4.211498511729792,5.6933771351409455,7.4687447761102765,11.936896569204858,808.939296222326,1.0052403120000801,alpha,55,1,anon_model
6.109312303180028,0.081222028834803,2.3604535325769014,2.532892799665079,4.3388491559929925,5.7498947634765525,7.48700237826656,11.537526624169523,844.584766396935,1.0052465473357897,beta,55,1,anon_model
5.43748545741426,0.07171010279031866,2.1167761401530756,2.248376705223081,3.856523968460669,5.112364469494482,6.675346959868759,10.362477544648428,871.3430532333574,1.0049404381725282,k,55,1,anon_model
0.8919663727939302,9.192572372459032e-4,0.06422926307394207,0.76715802290532,0.8486713053375459,0.8920164214261073,0.9341417033387239,1.0212392387304148,4881.932417297905,1.0005260067187902,R,55,1,anon_model
-332.40277644718,0.038572653577930834,1.2959742975341157,-335.5886482588478,-332.9625711565368,-332.0499334715097,-331.47632017276123,-330.9707717286218,1128.8435170497492,1.0039909042755193,lp__,55,1,anon_model
0.6967720514900909,0.006990855232944542,0.16896955754306697,0.19153833952779548,0.6475881858630443,0.7512169562815904,0.808090539100522,0.8763570453769027,584.1929559407821,1.0032517675530508,theta,56,1,anon_model
3.351439596721013,0.08579034474576083,2.46890271878133,0.27718827848586786,1.4047517579914155,2.8087486090077296,4.740223026789753,9.117140548762748,828.1921882748359,1.0017358297975227,alpha,56,1,anon_model
5.573938676269445,0.09989499181406453,2.8875678502927027,1.227723083100598,3.2763436335305984,5.276841435889703,7.373309270623282,12.175696428690776,835.5586977190976,1.0019756951766272,beta,56,1,anon_model
0.7684186835475549,0.014063841880915562,0.438670222078608,0.16396694024307218,0.44046097043326193,0.6878627184498287,1.007177921789293,1.8436302937949376,972.9003486503806,1.0015763925933405,k,56,1,anon_model
0.1390380126728635,5.434950097253596e-4,0.03337167651373683,0.08479503790605838,0.11537508932773521,0.13606188322623147,0.15871913969357368,0.2130075979017157,3770.2046836011123,1.0002908163900275,R,56,1,anon_model
-89.08876488971077,0.058523838386970846,1.4204049940253407,-92.64831765984188,-89.70216668382355,-88.73663142089092,-88.04336514650645,-87.46887335719833,589.0589737931889,1.0075585977639019,lp__,56,1,anon_model
0.15460628371278973,0.001724882454018231,0.052464283997865506,0.04663534441217026,0.12118091996056421,0.15490879364928978,0.19035876133318191,0.25749358931010213,925.1422000108047,1.0039378608784184,theta,105,1,anon_model
9.110144905854684,0.1424753751921276,4.440920552501552,2.9973971386865976,5.846063435702626,8.173707034026265,11.56367395423715,20.142689220534127,971.5527578947219,1.0061158501417737,alpha,105,1,anon_model
3.161770596766462,0.047266616787605936,1.4974873575144065,1.1078073229361338,2.0651580071303353,2.84117367725706,3.9614665699860945,6.864034412477862,1003.7308983555296,1.006755366895172,beta,105,1,anon_model
7.630080498551577,0.11401556057707367,3.6305200209441666,2.677738478808251,5.003769183757996,6.823836293753573,9.546172785555742,16.453852541362092,1013.9333743006907,1.0063650749735245,k,105,1,anon_model
2.4212049488834895,0.00330199385012005,0.2077822170801446,2.023831062411381,2.279706505899568,2.415752470150818,2.556624415576983,2.843131929471342,3959.7177631276395,1.0003936725399871,R,105,1,anon_model
-206.43397232508383,0.04890948836812504,1.3636100419614052,-210.14899493933615,-207.02166672159746,-206.04723491941056,-205.46807414711935,-204.9507205749341,777.309798089519,1.000197915810014,lp__,105,1,anon_model
0.08763068320972836,0.0022822567610676615,0.057004188920506384,0.004434627018449653,0.04041279614514843,0.08194425964961696,0.12663610539180958,0.21193576591290836,623.8562592725336,1.0092245837059615,theta,all,10,anon_model
2.081036574070157,0.02614090833598764,0.644605142064054,1.2968582306334275,1.6462973987942289,1.9256217757186211,2.358357770107396,3.8243312859824417,608.0596465379723,1.0059085888413364,alpha,all,10,anon_model
1.9502888623030767,0.019274663820246212,0.4898511821206133,1.301159762702731,1.6197519936588651,1.8417799626859854,2.1671103129740237,3.1976954241085864,645.8842537097902,1.0046526875423476,beta,all,10,anon_model
1.8699328096091434,0.01806965548048774,0.46428324826100775,1.2660291702454385,1.5520126061234252,1.7677728625713012,2.0815763540363754,3.048011943377719,660.1859596925653,1.0050989594301196,k,all,10,anon_model
0.9603460570726866,6.190529841904715e-4,0.04044574870992711,0.883125395580953,0.9331779301845503,0.9588342428807419,0.9872787261347755,1.0428631503612469,4268.645758172394,1.000109167633549,R,all,10,anon_model
-1359.141098833824,0.04272118104213702,1.3116637123412547,-1362.2873284244592,-1359.802971066833,-1358.7897094138239,-1358.1673436355181,-1357.6140225424467,942.667440171719,1.0062073463571402,lp__,all,10,anon_model
0.03184741800688135,6.792265681020294e-4,0.027668368416876265,0.001136447152084145,0.010721751952906033,0.02428559108345158,0.045378151028516285,0.10357629022305202,1659.3491207801308,1.0010023205513032,theta,53,10,anon_model
9.44301739643018,0.08509487353841323,2.9017798707645412,4.511003436127302,7.36637192057187,9.220917552953939,11.248092305614993,15.91639974627855,1162.8458119246602,1.001901987058444,alpha,53,10,anon_model
8.55407147832013,0.0758489654887506,2.597094609598606,4.060114539429348,6.699781712892024,8.347874223256234,10.18771446728054,14.177677093478914,1172.401102362444,1.0017289459467627,beta,53,10,anon_model
9.132403842059704,0.08155583654326891,2.7894812016414723,4.365185424181161,7.1417685835464955,8.913022874315896,10.84859458889924,15.413458968091872,1169.8677922532995,1.0020599665838197,k,53,10,anon_model
1.069831315377079,0.0011188857677006633,0.07336904857003451,0.9299776621839138,1.019598434761766,1.0693131803433262,1.1187377775109106,1.2177170454549828,4299.859602063614,0.9998276472340861,R,53,10,anon_model
-313.3793978430913,0.038869632630422056,1.3308426454726734,-316.7195224054624,-313.9601331078796,-313.04553317132684,-312.40651624859777,-311.8748225458109,1172.2832127828108,1.0019034132591271,lp__,53,10,anon_model
0.08531676435066247,0.0016416446481432247,0.05566059090112839,0.004221818106348419,0.040880295350201906,0.07761471205900722,0.12081725540648935,0.2112991616437993,1149.5750110790364,1.0022485775640648,theta,54,10,anon_model
7.325179832780724,0.08885212220367102,2.881036149474576,2.9654204367307186,5.119093980324921,6.909101378145056,9.116467959045181,13.755398613410554,1051.3850677042312,1.005042477745903,alpha,54,10,anon_model
6.3728821256790775,0.07171048309527661,2.3871914823834053,2.694493714340213,4.550170190937738,6.089223979360922,7.914997371357422,11.821324382374431,1108.177213619361,1.0050618502458848,beta,54,10,anon_model
6.647636983631589,0.07549116800998605,2.512886267829971,2.7953117398898297,4.714848316913432,6.310538028371112,8.22314279275379,12.21652899229617,1108.0347383940498,1.0049398440412325,k,54,10,anon_model
1.0455117697130287,0.0013460301543456682,0.08748855182515043,0.8787885214421217,0.9856793697054198,1.0442441871782728,1.1024626729727107,1.2260958181067971,4224.670840716175,1.0000680066197782,R,54,10,anon_model
-252.89294885546033,0.037729611366983294,1.2829922164783263,-256.2937645246951,-253.50974419737574,-252.55138330383738,-251.93482123000086,-251.40873404779043,1156.3342242588283,1.0008598741833563,lp__,54,10,anon_model
0.058501097796415553,0.0012484792888885685,0.045397151425188055,0.0022599441371664135,0.0221429519682821,0.04766755698392239,0.08536224892362083,0.17047152118443332,1322.1919871910716,1.0015872198334215,theta,55,10,anon_model
6.876896138372924,0.09038181584486986,2.6137069002961044,2.835132941936136,4.974117863881492,6.511394017549202,8.387958532258313,12.885353177080058,836.2798718439811,1.0077670849566733,alpha,55,10,anon_model
7.062497591469416,0.08719976270450039,2.570007261679232,2.9522590890840634,5.180546529883926,6.783526406633053,8.600175978829574,12.894709699857424,868.6365406137921,1.008009300196403,beta,55,10,anon_model
6.436407118670854,0.08018880226532227,2.358634452107818,2.699726162042611,4.696195573419515,6.144693659010754,7.8285279694344325,11.762914756868526,865.1548014511545,1.0081124093828504,k,55,10,anon_model
0.9133683967233502,9.210624666848182e-4,0.06570075607613973,0.7886707140398187,0.8692819513659038,0.9126321650447231,0.955375797869106,1.0465911107614236,5088.181147234701,0.9992072042441807,R,55,10,anon_model
-332.5406231500745,0.04014277188256776,1.3147515161560837,-335.92344196828753,-333.10135836582896,-332.20571982545846,-331.59861555394195,-331.0426083183624,1072.686081812864,1.0011133452486083,lp__,55,10,anon_model
0.7349024907125553,0.005474092636084391,0.1370422507479859,0.3024441310888248,0.6965962035106329,0.7720997936900982,0.820950072164329,0.8820187224203022,626.7360562021387,1.0031320376001553,theta,56,10,anon_model
4.137536831601726,0.1073865716559746,2.985971165679794,0.37528053914886234,1.8705099044158928,3.505355528030738,5.766052984051189,11.545226155042242,773.1633585492958,1.0048317817431027,alpha,56,10,anon_model
5.72610280745246,0.10657030404523714,3.032754752021634,1.3134511608374155,3.4071176119419575,5.2463984733143825,7.633530972813185,12.658400501616448,809.8455015338902,1.004417387382982,beta,56,10,anon_model
0.868110905064541,0.01725493293235513,0.503506013269931,0.19696607474353833,0.48865543821452206,0.7763315720744516,1.128453671288317,2.0992217033554748,851.4963134993434,1.0047055810525203,k,56,10,anon_model
0.1527269770436482,5.307690477954082e-4,0.03537663336760218,0.09351023825650734,0.1276062034718417,0.14957427011811422,0.17402819565061037,0.23337609052600372,4442.4425891481105,0.999914406718239,R,56,10,anon_model
-93.87948970954633,0.0473716784693156,1.3536140198350808,-97.28600472366566,-94.5897899419334,-93.53508940554877,-92.85631694002186,-92.27126389411198,816.4923911653643,1.0003287068522744,lp__,56,10,anon_model
0.108053307547604,0.0014513602745137892,0.048629249548196335,0.018232254172774152,0.07351591928022655,0.10596269206496409,0.1406629199304978,0.20647005355734546,1122.65075197658,1.001965656581027,theta,105,10,anon_model
9.299864930302759,0.14064674661818238,4.301731158365826,3.220767358835778,6.080620112584475,8.582159879587987,11.757371829737387,19.752200973322427,935.4641507418615,1.0042002216602384,alpha,105,10,anon_model
3.33430172949173,0.04827617657292186,1.5015506087964718,1.1954863357861767,2.2094846925712406,3.073687981536443,4.176851918339994,6.873506326656986,967.4181134433214,1.0036290379533517,beta,105,10,anon_model
8.220731707531318,0.11885834344381777,3.683972239283162,3.003911262202957,5.489580360653121,7.575165581344979,10.317010172305427,16.97363821794931,960.6680598536099,1.0039669426450395,k,105,10,anon_model
2.4770927758844468,0.0032902067577813346,0.19852021050719992,2.094715295395508,2.3409560467964585,2.4732923810939313,2.610104382990263,2.8850291953698184,3640.5170890642926,0.9998331168096211,R,105,10,anon_model
-206.472681783165,0.04595186436590166,1.3251870119041602,-209.83140373313387,-207.0588285282247,-206.1400926234398,-205.51900587542823,-204.96050304567046,831.6643180229928,1.000191023474547,lp__,105,10,anon_model
0.07966640146067824,0.001974818010848175,0.053810323835514984,0.0049489509217862165,0.0359036776042751,0.07225078281595308,0.11477154412075108,0.20120937460436505,742.4668237210976,1.0008178545686717,theta,all,11,anon_model
1.9117240029507094,0.02110154469242997,0.5397543072565011,1.248968387587863,1.5340787064635952,1.7900910303570918,2.1324708156961165,3.3992603125286522,654.2801390853655,1.001764875767278,alpha,all,11,anon_model
1.811006314298501,0.015589151019757228,0.4141555615529726,1.2520041647577722,1.5254858302091074,1.7353694842912648,1.9975098209275222,2.9019087615468697,705.800670937408,1.0023973249532234,beta,all,11,anon_model
1.7366044331804489,0.0146929731528892,0.39108307904093587,1.2084951134638753,1.4623975758111927,1.6609036655788314,1.9105942770498308,2.7679156651362815,708.4654593801095,1.0019574369242328,k,all,11,anon_model
0.9604893750585252,5.944512077799899e-4,0.04038951151892347,0.883816222880167,0.9324442099012812,0.9598117648951936,0.9875260842367783,1.0424456337963144,4616.414260441046,1.0000506476430817,R,all,11,anon_model
-1359.7867068935843,0.040536478133864844,1.2553716581712269,-1363.0032609415516,-1360.412813560718,-1359.496398427258,-1358.836014136764,-1358.2806520085026,959.0750904495205,1.0013739379646778,lp__,all,11,anon_model
0.03777591434243144,8.751442854444338e-4,0.032263545200640335,8.575788094896236e-4,0.01223870617407592,0.029379875271808173,0.054858284208783754,0.12067006005146229,1359.1420576535954,1.0032031033848205,theta,53,11,anon_model
8.683300622596462,0.08241373588956886,2.8000815792093703,4.157904311906313,6.634076212362011,8.391471499345881,10.311747501176063,15.171783654505463,1154.3623827090614,1.0026151796992129,alpha,53,11,anon_model
7.932688244610492,0.0720213142049875,2.5026599502198,3.8945571934475662,6.114321205753438,7.661962342370403,9.449278236715285,13.604697700162388,1207.4846086335274,1.0026223588559702,beta,53,11,anon_model
8.337626018540067,0.07643478266277752,2.6474146444838382,4.057649246541993,6.406882856148229,8.079288197998617,9.885915740745203,14.379194980686487,1199.6701797348294,1.0026634911525822,k,53,11,anon_model
1.0530018755965518,0.0011531538823008722,0.07471342311906409,0.9097255747550026,1.0028796859000255,1.0518838547242606,1.1028036116977171,1.1996201046071377,4197.80962154327,0.9992948182092748,R,53,11,anon_model
-315.20159922333596,0.04690832711403909,1.3388807308030357,-318.75069380665917,-315.82134373415573,-314.86022130488027,-314.21968369198396,-313.70178248188984,814.6740679114299,1.0061561561937344,lp__,53,11,anon_model
0.07148631833813995,0.0013849090526419946,0.04831576154686708,0.004587994261778986,0.03123581464510721,0.06406798311290417,0.10407143281025394,0.17803592099713003,1217.124908174408,1.0007921099700396,theta,54,11,anon_model
8.505072218837595,0.1043809064416893,3.1383241677208935,3.585800419498439,6.134135425285588,8.07132743054185,10.503166455911785,15.390974355951968,903.9688694065322,1.0013795456225187,alpha,54,11,anon_model
7.063301028248508,0.08272891121777963,2.532121295297296,3.0469534836001353,5.169371692317534,6.752955031819674,8.707963807512181,12.571235932376405,936.8162039042647,1.0014667757838207,beta,54,11,anon_model
7.85732210187941,0.09216177242413112,2.8210320545868517,3.4212200129399157,5.733321325347344,7.49440791149399,9.660794081967774,14.007510018205616,936.9456628247776,1.0015120863746825,k,54,11,anon_model
1.1159814292041887,0.0012681662022203135,0.08611664823882823,0.9543449267731899,1.0559987583101194,1.1147810051213143,1.172755160608002,1.2907551460053466,4611.284177705767,1.000430555148374,R,54,11,anon_model
-257.98836500136883,0.034851551756015356,1.2161224450559085,-261.1907328269156,-258.5451344219169,-257.70649974963294,-257.09671908586415,-256.53852975185555,1217.6160624906215,1.0003602385302386,lp__,54,11,anon_model
0.06618761635168283,0.0016591634186588393,0.05000815482073255,0.002912949562206492,0.02622029528765858,0.05489306286563353,0.09567594504106054,0.18402423268761361,908.454819517307,1.0017211908192143,theta,55,11,anon_model
6.232148346775148,0.0758262922907664,2.400852676330529,2.6927552275457476,4.4439944399066444,5.8123126344524225,7.5518727484973,11.948497191751544,1002.5161583314418,1.0049719089619098,alpha,55,11,anon_model
6.83024366135469,0.07803084713987132,2.5101578702389364,3.0641945062097107,4.970242618270647,6.4218028072308595,8.333754596960564,12.790821450251034,1034.8309965319195,1.005430301577856,beta,55,11,anon_model
5.779636997290268,0.06620613773186897,2.137290948218742,2.597716752444352,4.182152386854853,5.400976544270832,7.01295185594155,10.801411108750775,1042.151328644366,1.0051832067488953,k,55,11,anon_model
0.8480992677333613,8.919932945325581e-4,0.06327728411204483,0.7254095459791025,0.8044239776211721,0.8465196576217908,0.8899176372675094,0.9792788955124134,5032.3690456728045,1.0003473989806695,R,55,11,anon_model
-322.1060872756698,0.04208892511287438,1.22105043897292,-325.24069153491104,-322.65086703032745,-321.7927464548221,-321.2093111389478,-320.69212770621505,841.6500214711416,1.002972983989937,lp__,55,11,anon_model
0.5441048701984443,0.0066831520507747415,0.18824788081308225,0.08698906783757183,0.44107958772251477,0.5914160286824537,0.6876075163058416,0.7894915245864609,793.4097035496337,1.0126513900390077,theta,56,11,anon_model
2.766453931654385,0.0669886204051732,1.9319550395097747,0.43317816117406305,1.3287732904306504,2.302745440909789,3.7187920104698264,7.744122468428672,831.7483786052629,1.0151704940636466,alpha,56,11,anon_model
6.115116760752052,0.0918494768495238,2.9342970448952834,1.783503727146104,3.8984025393748487,5.625136728011822,7.865615446961127,12.834924579550307,1020.5981539785894,1.009443060688687,beta,56,11,anon_model
1.0326155793554597,0.016077168770904766,0.5278299428156826,0.29662955039793093,0.6399801244280752,0.9401109637954412,1.3212480960573953,2.262580297937147,1077.8762555179014,1.0088219380782601,k,56,11,anon_model
0.1704426629273326,4.957459738322356e-4,0.033198821857202104,0.1126827931268787,0.14667870289322124,0.16764864624614484,0.19138614165434173,0.2427103452298247,4484.633454133838,1.0002859811691143,R,56,11,anon_model
-105.86801985027049,0.052605728895370144,1.3602355947905065,-109.47145126802691,-106.48478016312089,-105.51218494745099,-104.89962774041466,-104.32583466127498,668.5935547595518,1.0157309252097568,lp__,56,11,anon_model
0.12490980334827159,0.0013497150288492381,0.048442283361830846,0.027106291183206274,0.09366390096250987,0.12498609898321625,0.15668635951978124,0.2222062832557197,1288.1458659016657,1.0011314579196195,theta,105,11,anon_model
9.880580048492225,0.14668781740815656,4.534982587690665,3.3131741542612425,6.492680536061451,9.127686675373493,12.453544076213543,20.825392213053153,955.7914790480722,1.0007234208368696,alpha,105,11,anon_model
